vitriolic,1,,,,-3
vivacious,4,,,,3
vociferous,2,,,,-1
vulnerability,2,,,,-2
vulnerable,2,,,,-2
walkout,2,,,,-2
walkouts,2,,,,-2
wanker,1,,,,-3
want,3,,,,1
war,2,,,,-2
warfare,2,,,,-2
warm,3,,,,1
warmth,4,,,,2
warn,2,,,,-2
warned,2,,,,-2
warning,1,,,,-3
warnings,1,,,,-3
warns,2,,,,-2
waste,2,,,,-1
wasted,2,,,,-2
wasting,2,,,,-2
wavering,2,,,,-1
weak,2,,,,-2
weakness,2,,,,-2
wealth,4,,,,3
wealthy,4,,,,2
weary,2,,,,-2
weep,2,,,,-2
weeping,2,,,,-2
weird,2,,,,-2
welcome,4,,,,2
welcomed,4,,,,2
welcomes,4,,,,2
whimsical,3,,,,1
whitewash,1,,,,-3
whore,1,,,,-4
wicked,2,,,,-2
widowed,2,,,,-1
willingness,4,,,,2
win,5,,,,4
winner,5,,,,4
winning,5,,,,4
wins,5,,,,4
winwin,4,,,,3
wish,3,,,,1
wishes,3,,,,1
wishing,3,,,,1
withdrawal,1,,,,-3
woebegone,2,,,,-2
woeful,1,,,,-3
won,4,,,,3
wonderful,5,,,,4
woo,4,,,,3
woohoo,4,,,,3
wooo,5,,,,4
woow,5,,,,4
worn,2,,,,-1
worried,1,,,,-3
worry,1,,,,-3
worrying,1,,,,-3
worse,1,,,,-3
worsen,1,,,,-3
worsened,1,,,,-3
worsening,1,,,,-3
worsens,1,,,,-3
worshiped,4,,,,3
worst,1,,,,-3
worth,4,,,,2
worthless,2,,,,-2
worthy,4,,,,2
wow,5,,,,4
wowow,5,,,,4
wowww,5,,,,4
wrathful,1,,,,-3
wreck,2,,,,-2
wrong,2,,,,-2
wronged,2,,,,-2
wtf,1,,,,-4
yeah,3,,,,1
yearning,3,,,,1
yeees,4,,,,2
yes,3,,,,1
youthful,4,,,,2
yucky,2,,,,-2
yummy,,,,,3
zealot,,,,,-2
zealots,,,,,-2
zealous,,,,,2
